Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13007.0,215,1,175.25,1,1,1,3,⚠️ À réactiver
13008.0,33,5,364.81,4,4,2,10,⭐ Fidèle
13009.0,308,1,234.0,1,1,2,4,⚠️ À réactiver
13010.0,10,2,330.12,5,2,2,9,🔄 Moyen
13011.0,8,1,50.55,5,1,1,7,🔄 Moyen
13012.0,65,4,1279.56,3,3,4,10,⭐ Fidèle
13013.0,7,18,7814.83,5,5,5,15,🏆 VIP
13014.0,63,2,1855.3999999999999,3,2,4,9,🔄 Moyen
13015.0,64,9,3119.44,3,5,5,13,🏆 VIP
13018.0,37,8,2470.06,3,5,5,13,🏆 VIP
13019.0,15,8,1212.95,5,5,4,14,🏆 VIP
13020.0,184,5,606.96,1,4,3,8,🔄 Moyen
13021.0,1,13,2201.98,5,5,5,15,🏆 VIP
13022.0,65,1,65.3,3,1,1,5,⚠️ À réactiver
13023.0,164,1,759.13,2,1,3,6,⚠️ À réactiver
13024.0,100,3,535.42,2,3,3,8,🔄 Moyen
13025.0,367,1,323.39,1,1,2,4,⚠️ À réactiver
13026.0,124,5,753.97,2,4,3,9,🔄 Moyen
13027.0,21,17,10236.0,4,5,5,14,🏆 VIP
13029.0,10,2,679.8,5,2,3,10,⭐ Fidèle
13030.0,4,1,427.74,5,1,2,8,🔄 Moyen
13031.0,43,5,3419.27,3,4,5,12,⭐ Fidèle
13032.0,28,8,1821.07,4,5,4,13,🏆 VIP
13033.0,65,1,30.0,3,1,1,5,⚠️ À réactiver
13034.0,5,2,279.90999999999997,5,2,2,9,🔄 Moyen
13035.0,67,1,442.32,3,1,2,6,⚠️ À réactiver
13036.0,320,1,307.1,1,1,2,4,⚠️ À réactiver
13037.0,35,13,2961.48,4,5,5,14,🏆 VIP
13039.0,220,4,1010.73,1,3,4,8,🔄 Moyen
13041.0,86,4,799.13,2,3,3,8,🔄 Moyen
13042.0,220,4,1522.79,1,3,4,8,🔄 Moyen
13044.0,128,12,4263.73,2,5,5,12,⭐ Fidèle
13045.0,37,2,503.64,3,2,3,8,🔄 Moyen
13046.0,92,1,319.94,2,1,2,5,⚠️ À réactiver
13047.0,9,27,5387.62,5,5,5,15,🏆 VIP
13048.0,72,8,2229.25,2,5,5,12,⭐ Fidèle
13049.0,25,3,727.46,4,3,3,10,⭐ Fidèle
13050.0,2,30,6137.83,5,5,5,15,🏆 VIP
13051.0,214,2,155.8,1,2,1,4,⚠️ À réactiver
13052.0,56,6,2820.38,3,4,5,12,⭐ Fidèle
13053.0,257,1,127.65,1,1,1,3,⚠️ À réactiver
13054.0,318,1,-14.0,1,1,1,3,⚠️ À réactiver
13055.0,45,2,1090.55,3,2,4,9,🔄 Moyen
13056.0,187,1,209.48,1,1,1,3,⚠️ À réactiver
13057.0,166,4,540.74,2,3,3,8,🔄 Moyen
13059.0,49,11,2089.22,3,5,5,13,🏆 VIP
13063.0,116,1,188.4,2,1,1,4,⚠️ À réactiver
13064.0,186,2,561.25,1,2,3,6,⚠️ À réactiver
13065.0,9,6,1050.1,5,4,4,13,🏆 VIP
13067.0,45,2,393.05,3,2,2,7,🔄 Moyen
13069.0,5,17,5029.65,5,5,5,15,🏆 VIP
13070.0,95,4,515.1,2,3,3,8,🔄 Moyen
13071.0,248,1,129.22,1,1,1,3,⚠️ À réactiver
13073.0,47,2,418.08,3,2,2,7,🔄 Moyen
13074.0,147,5,1362.8400000000001,2,4,4,10,⭐ Fidèle
13076.0,93,1,135.4,2,1,1,4,⚠️ À réactiver
13077.0,2,11,2310.9,5,5,5,15,🏆 VIP
13078.0,2,53,16451.55,5,5,5,15,🏆 VIP
13079.0,53,1,199.08,3,1,1,5,⚠️ À réactiver
13080.0,37,4,202.75,3,3,1,7,🔄 Moyen
13081.0,7,25,30363.67,5,5,5,15,🏆 VIP
13082.0,60,15,3673.44,3,5,5,13,🏆 VIP
13083.0,61,1,91.67999999999999,3,1,1,5,⚠️ À réactiver
13084.0,123,2,116.44999999999999,2,2,1,5,⚠️ À réactiver
13085.0,56,7,1187.08,3,4,4,11,⭐ Fidèle
13086.0,18,1,439.33,4,1,2,7,🔄 Moyen
13087.0,362,1,313.64,1,1,2,4,⚠️ À réactiver
13088.0,53,1,236.11,3,1,2,6,⚠️ À réactiver
13089.0,4,132,55828.31,5,5,5,15,🏆 VIP
13090.0,1,15,5081.89,5,5,5,15,🏆 VIP
13091.0,365,4,-450.03999999999996,1,3,1,5,⚠️ À réactiver
13092.0,50,9,1547.5,3,5,4,12,⭐ Fidèle
13093.0,9,76,46332.26,5,5,5,15,🏆 VIP
13094.0,4,2,505.79999999999995,5,2,3,10,⭐ Fidèle
13096.0,30,1,419.7,4,1,2,7,🔄 Moyen
13097.0,24,26,6968.41,4,5,5,14,🏆 VIP
13100.0,260,1,-1598.67,1,1,1,3,⚠️ À réactiver
13101.0,134,3,594.21,2,3,3,8,🔄 Moyen
13102.0,1,16,5103.83,5,5,5,15,🏆 VIP
13103.0,73,2,465.7,2,2,2,6,⚠️ À réactiver
13104.0,51,3,610.62,3,3,3,9,🔄 Moyen
13105.0,72,1,72.0,2,1,1,4,⚠️ À réactiver
13106.0,49,1,526.96,3,1,3,7,🔄 Moyen
13107.0,45,10,3585.55,3,5,5,13,🏆 VIP
13108.0,8,2,748.46,5,2,3,10,⭐ Fidèle
13109.0,185,2,340.74,1,2,2,5,⚠️ À réactiver
13110.0,73,6,1443.3,2,4,4,10,⭐ Fidèle
13111.0,354,1,321.88000000000005,1,1,2,4,⚠️ À réactiver
13112.0,177,3,-5.44,2,3,1,6,⚠️ À réactiver
13113.0,2,22,6090.25,5,5,5,15,🏆 VIP
13114.0,366,1,234.38,1,1,2,4,⚠️ À réactiver
13115.0,2,10,3168.82,5,5,5,15,🏆 VIP
13117.0,1,13,1657.2,5,5,4,14,🏆 VIP
13118.0,12,5,1209.1,5,4,4,13,🏆 VIP
13119.0,304,1,134.9,1,1,1,3,⚠️ À réactiver
13123.0,108,2,506.75,2,2,3,7,🔄 Moyen
13124.0,21,1,916.12,4,1,3,8,🔄 Moyen
13125.0,159,1,158.57,2,1,1,4,⚠️ À réactiver
13126.0,2,11,1846.18,5,5,4,14,🏆 VIP
13128.0,267,1,263.5,1,1,2,4,⚠️ À réactiver
13129.0,88,2,233.25,2,2,2,6,⚠️ À réactiver
13131.0,54,4,2240.47,3,3,5,11,⭐ Fidèle
13133.0,95,1,90.65,2,1,1,4,⚠️ À réactiver
13134.0,38,2,681.65,3,2,3,8,🔄 Moyen
13135.0,127,1,275.45,2,1,2,5,⚠️ À réactiver
13136.0,1,14,3532.42,5,5,5,15,🏆 VIP
13137.0,22,8,4062.29,4,5,5,14,🏆 VIP
13138.0,8,3,492.1,5,3,3,11,⭐ Fidèle
13139.0,73,1,3138.04,2,1,5,8,🔄 Moyen
13140.0,2,3,791.96,5,3,3,11,⭐ Fidèle
13141.0,21,15,5150.83,4,5,5,14,🏆 VIP
13143.0,218,2,399.2,1,2,2,5,⚠️ À réactiver
13144.0,67,1,24.4,3,1,1,5,⚠️ À réactiver
13145.0,8,4,805.0,5,3,3,11,⭐ Fidèle
13148.0,25,19,4775.12,4,5,5,14,🏆 VIP
13150.0,106,4,435.02,2,3,2,7,🔄 Moyen
13151.0,261,3,1261.32,1,3,4,8,🔄 Moyen
13152.0,53,9,2114.98,3,5,5,13,🏆 VIP
13154.0,35,4,1609.29,4,3,4,11,⭐ Fidèle
13155.0,4,3,778.42,5,3,3,11,⭐ Fidèle
13156.0,21,3,1586.54,4,3,4,11,⭐ Fidèle
13157.0,45,5,3946.14,3,4,5,12,⭐ Fidèle
13158.0,24,1,307.12,4,1,2,7,🔄 Moyen
13161.0,136,1,366.13,2,1,2,5,⚠️ À réactiver
13162.0,16,14,7471.95,4,5,5,14,🏆 VIP
13163.0,246,2,0.0,1,2,1,4,⚠️ À réactiver
13164.0,205,3,297.46000000000004,1,3,2,6,⚠️ À réactiver
13165.0,49,1,429.68,3,1,2,6,⚠️ À réactiver
13166.0,50,1,466.98,3,1,2,6,⚠️ À réactiver
13167.0,26,1,333.82,4,1,2,7,🔄 Moyen
13168.0,178,1,556.12,1,1,3,5,⚠️ À réactiver
13169.0,198,1,127.2,1,1,1,3,⚠️ À réactiver
13172.0,36,1,69.6,3,1,1,5,⚠️ À réactiver
13173.0,3,12,2266.85,5,5,5,15,🏆 VIP
13174.0,5,10,6677.81,5,5,5,15,🏆 VIP
13175.0,190,4,793.1,1,3,3,7,🔄 Moyen
13177.0,66,1,229.75,3,1,1,5,⚠️ À réactiver
13178.0,33,14,8272.42,4,5,5,14,🏆 VIP
13179.0,254,1,572.31,1,1,3,5,⚠️ À réactiver
13180.0,243,1,86.1,1,1,1,3,⚠️ À réactiver
13181.0,17,1,359.69,4,1,2,7,🔄 Moyen
13183.0,30,9,3053.1,4,5,5,14,🏆 VIP
13187.0,260,4,112.29,1,3,1,5,⚠️ À réactiver
13190.0,180,4,518.76,1,3,3,7,🔄 Moyen
13191.0,294,1,164.69,1,1,1,3,⚠️ À réactiver
13192.0,154,6,1632.59,2,4,4,10,⭐ Fidèle
13194.0,57,1,412.08,3,1,2,6,⚠️ À réactiver
13195.0,50,1,172.38,3,1,1,5,⚠️ À réactiver
13196.0,79,4,1261.86,2,3,4,9,🔄 Moyen
13197.0,245,1,373.01,1,1,2,4,⚠️ À réactiver
13198.0,21,4,1528.19,4,3,4,11,⭐ Fidèle
13199.0,2,31,6601.02,5,5,5,15,🏆 VIP
13201.0,138,4,1240.61,2,3,4,9,🔄 Moyen
13202.0,14,8,1571.3500000000001,5,5,4,14,🏆 VIP
13203.0,22,7,1761.09,4,4,4,12,⭐ Fidèle
13204.0,367,1,966.66,1,1,4,6,⚠️ À réactiver
13205.0,79,1,2803.2,2,1,5,8,🔄 Moyen
13206.0,36,15,8280.13,3,5,5,13,🏆 VIP
13207.0,87,2,285.6,2,2,2,6,⚠️ À réactiver
13208.0,85,3,764.6,2,3,3,8,🔄 Moyen
13209.0,150,5,2617.9,2,4,5,11,⭐ Fidèle
13211.0,17,9,1509.45,4,5,4,13,🏆 VIP
13213.0,14,8,2316.19,5,5,5,15,🏆 VIP
13214.0,53,7,3264.23,3,4,5,12,⭐ Fidèle
13215.0,38,1,81.6,3,1,1,5,⚠️ À réactiver
13217.0,291,1,132.5,1,1,1,3,⚠️ À réactiver
13219.0,254,1,76.23,1,1,1,3,⚠️ À réactiver
13220.0,211,1,516.8,1,1,3,5,⚠️ À réactiver
13222.0,213,1,88.5,1,1,1,3,⚠️ À réactiver
13223.0,59,4,805.92,3,3,3,9,🔄 Moyen
13225.0,57,9,9796.23,3,5,5,13,🏆 VIP
13226.0,29,1,204.25,4,1,1,6,⚠️ À réactiver
13230.0,1,17,3553.81,5,5,5,15,🏆 VIP
13231.0,182,1,-355.2,1,1,1,3,⚠️ À réactiver
13233.0,56,2,571.34,3,2,3,8,🔄 Moyen
13234.0,308,2,356.95,1,2,2,5,⚠️ À réactiver
13237.0,23,1,643.0,4,1,3,8,🔄 Moyen
13238.0,66,2,305.9,3,2,2,7,🔄 Moyen
13239.0,73,5,1250.28,2,4,4,10,⭐ Fidèle
13240.0,1,6,997.52,5,4,4,13,🏆 VIP
13241.0,47,1,115.58,3,1,1,5,⚠️ À réactiver
13242.0,87,4,429.0,2,3,2,7,🔄 Moyen
13243.0,85,4,677.97,2,3,3,8,🔄 Moyen
13245.0,68,1,558.72,3,1,3,7,🔄 Moyen
13246.0,29,7,1355.58,4,4,4,12,⭐ Fidèle
13249.0,37,6,897.52,3,4,3,10,⭐ Fidèle
13250.0,88,3,248.54,2,3,2,7,🔄 Moyen
13251.0,38,1,252.68,3,1,2,6,⚠️ À réactiver
13252.0,30,3,341.3,4,3,2,9,🔄 Moyen
13253.0,66,2,1920.71,3,2,4,9,🔄 Moyen
13254.0,12,1,51.41,5,1,1,7,🔄 Moyen
13255.0,9,2,504.95,5,2,3,10,⭐ Fidèle
13257.0,63,3,117.94999999999999,3,3,1,7,🔄 Moyen
13258.0,15,2,336.59999999999997,5,2,2,9,🔄 Moyen
13259.0,33,8,1141.06,4,5,4,13,🏆 VIP
13262.0,25,2,373.15999999999997,4,2,2,8,🔄 Moyen
13263.0,29,4,1250.6200000000001,4,3,4,11,⭐ Fidèle
13264.0,78,1,722.56,2,1,3,6,⚠️ À réactiver
13266.0,31,11,2247.63,4,5,5,14,🏆 VIP
13267.0,2,25,5107.7699999999995,5,5,5,15,🏆 VIP
13269.0,5,14,3545.47,5,5,5,15,🏆 VIP
13270.0,2,1,590.0,5,1,3,9,🔄 Moyen
13274.0,45,1,360.85,3,1,2,6,⚠️ À réactiver
13275.0,19,2,241.66,4,2,2,8,🔄 Moyen
13276.0,33,5,1327.63,4,4,4,12,⭐ Fidèle
13277.0,16,3,264.9,4,3,2,9,🔄 Moyen
13278.0,35,4,885.47,4,3,3,10,⭐ Fidèle
13280.0,15,5,1482.27,5,4,4,13,🏆 VIP
13281.0,73,3,306.45,2,3,2,7,🔄 Moyen
13282.0,42,1,181.05,3,1,1,5,⚠️ À réactiver
13283.0,203,2,279.7,1,2,2,5,⚠️ À réactiver
13285.0,236,2,655.47,1,2,3,6,⚠️ À réactiver
13286.0,236,1,734.91,1,1,3,5,⚠️ À réactiver
13287.0,219,7,519.67,1,4,3,8,🔄 Moyen
13288.0,79,6,892.16,2,4,3,9,🔄 Moyen
13289.0,359,1,307.95,1,1,2,4,⚠️ À réactiver
13290.0,66,3,-208.63,3,3,1,7,🔄 Moyen
13291.0,50,10,2959.73,3,5,5,13,🏆 VIP
13292.0,46,4,408.85,3,3,2,8,🔄 Moyen
13293.0,28,7,1180.34,4,4,4,12,⭐ Fidèle
13294.0,282,1,815.79,1,1,3,5,⚠️ À réactiver
13295.0,8,8,860.0699999999999,5,5,3,13,🏆 VIP
13296.0,59,5,705.11,3,4,3,10,⭐ Fidèle
13297.0,21,4,2262.82,4,3,5,12,⭐ Fidèle
13299.0,49,4,1030.8,3,3,4,10,⭐ Fidèle
13300.0,24,3,901.92,4,3,3,10,⭐ Fidèle
13302.0,162,1,95.45,2,1,1,4,⚠️ À réactiver
13303.0,36,1,61.72,3,1,1,5,⚠️ À réactiver
13304.0,84,6,820.37,2,4,3,9,🔄 Moyen
13305.0,8,7,1753.85,5,4,4,13,🏆 VIP
13306.0,66,1,53.65,3,1,1,5,⚠️ À réactiver
13307.0,123,2,258.34,2,2,2,6,⚠️ À réactiver
13308.0,232,1,284.86,1,1,2,4,⚠️ À réactiver
13309.0,28,1,249.57999999999998,4,1,2,7,🔄 Moyen
13310.0,16,2,409.17,4,2,2,8,🔄 Moyen
13312.0,87,1,124.75,2,1,1,4,⚠️ À réactiver
13313.0,115,10,1867.95,2,5,4,11,⭐ Fidèle
13315.0,325,1,310.26,1,1,2,4,⚠️ À réactiver
13316.0,28,7,7091.4400000000005,4,4,5,13,🏆 VIP
13317.0,15,22,3928.46,5,5,5,15,🏆 VIP
13319.0,1,45,11041.75,5,5,5,15,🏆 VIP
13320.0,64,3,669.25,3,3,3,9,🔄 Moyen
13324.0,64,11,3348.57,3,5,5,13,🏆 VIP
13326.0,68,1,281.76,3,1,2,6,⚠️ À réactiver
13327.0,1,15,6123.46,5,5,5,15,🏆 VIP
13329.0,2,11,4236.62,5,5,5,15,🏆 VIP
13330.0,91,3,1665.25,2,3,4,9,🔄 Moyen
13331.0,37,1,262.4,3,1,2,6,⚠️ À réactiver
13333.0,47,3,1015.74,3,3,4,10,⭐ Fidèle
13334.0,172,3,2720.18,2,3,5,10,⭐ Fidèle
13335.0,176,1,-955.06,2,1,1,4,⚠️ À réactiver
13337.0,154,2,1548.55,2,2,4,8,🔄 Moyen
13338.0,169,7,1791.8,2,4,4,10,⭐ Fidèle
13340.0,53,5,11364.08,3,4,5,12,⭐ Fidèle
13342.0,218,1,-14.100000000000001,1,1,1,3,⚠️ À réactiver
13346.0,98,6,299.4,2,4,2,8,🔄 Moyen
13353.0,24,1,-28.849999999999998,4,1,1,6,⚠️ À réactiver
13357.0,130,4,3228.41,2,3,5,10,⭐ Fidèle
13359.0,29,2,570.6999999999999,4,2,3,9,🔄 Moyen
13360.0,64,7,1464.1,3,4,4,11,⭐ Fidèle
13361.0,108,2,1450.5,2,2,4,8,🔄 Moyen
13362.0,14,5,2272.08,5,4,5,14,🏆 VIP
13363.0,45,1,731.36,3,1,3,7,🔄 Moyen
13365.0,29,1,-26.9,4,1,1,6,⚠️ À réactiver
13367.0,67,1,510.2,3,1,3,7,🔄 Moyen
13368.0,50,3,462.7,3,3,2,8,🔄 Moyen
13369.0,1,1,308.28,5,1,2,8,🔄 Moyen
13370.0,2,2,721.3199999999999,5,2,3,10,⭐ Fidèle
13371.0,134,4,2271.46,2,3,5,10,⭐ Fidèle
13373.0,51,3,4274.94,3,3,5,11,⭐ Fidèle
13374.0,50,2,422.8,3,2,2,7,🔄 Moyen
13375.0,80,1,1013.58,2,1,4,7,🔄 Moyen
13377.0,32,4,1495.43,4,3,4,11,⭐ Fidèle
13378.0,58,1,-756.4,3,1,1,5,⚠️ À réactiver
13380.0,68,1,62.4,3,1,1,5,⚠️ À réactiver
13381.0,15,8,4558.21,5,5,5,15,🏆 VIP
13382.0,64,4,1164.59,3,3,4,10,⭐ Fidèle
13383.0,179,1,305.28,1,1,2,4,⚠️ À réactiver
13384.0,26,6,2512.81,4,4,5,13,🏆 VIP
13386.0,50,2,835.46,3,2,3,8,🔄 Moyen
13387.0,53,1,189.44,3,1,1,5,⚠️ À réactiver
13388.0,239,1,508.55,1,1,3,5,⚠️ À réactiver
13392.0,313,1,91.14,1,1,1,3,⚠️ À réactiver
13393.0,219,6,1105.85,1,4,4,9,🔄 Moyen
13394.0,15,14,4011.08,5,5,5,15,🏆 VIP
13395.0,36,2,872.51,3,2,3,8,🔄 Moyen
13397.0,73,7,1554.93,2,4,4,10,⭐ Fidèle
13398.0,84,1,213.0,2,1,1,4,⚠️ À réactiver
13399.0,100,3,275.4,2,3,2,7,🔄 Moyen
13400.0,210,2,300.93,1,2,2,5,⚠️ À réactiver
13401.0,260,1,-1834.14,1,1,1,3,⚠️ À réactiver
13402.0,8,3,913.9,5,3,3,11,⭐ Fidèle
13403.0,23,2,154.5,4,2,1,7,🔄 Moyen
13405.0,109,6,624.11,2,4,3,9,🔄 Moyen
13406.0,63,3,557.22,3,3,3,9,🔄 Moyen
13407.0,214,6,2111.89,1,4,5,10,⭐ Fidèle
13408.0,7,57,23365.44,5,5,5,15,🏆 VIP
13409.0,260,1,-525.65,1,1,1,3,⚠️ À réactiver
13410.0,29,5,1183.6,4,4,4,12,⭐ Fidèle
13412.0,256,1,487.35,1,1,3,5,⚠️ À réactiver
13413.0,275,8,345.8,1,5,2,8,🔄 Moyen
13414.0,99,4,1091.74,2,3,4,9,🔄 Moyen
13415.0,108,5,681.92,2,4,3,9,🔄 Moyen
13416.0,372,1,228.3,1,1,1,3,⚠️ À réactiver
13417.0,183,5,953.06,1,4,4,9,🔄 Moyen
13418.0,8,16,6070.72,5,5,5,15,🏆 VIP
13421.0,42,8,2239.84,3,5,5,13,🏆 VIP
13423.0,64,1,217.03,3,1,1,5,⚠️ À réactiver
13424.0,80,2,557.92,2,2,3,7,🔄 Moyen
13425.0,144,5,1751.72,2,4,4,10,⭐ Fidèle
13426.0,18,12,4526.0599999999995,4,5,5,14,🏆 VIP
13427.0,113,3,423.93,2,3,2,7,🔄 Moyen
13428.0,150,2,281.51,2,2,2,6,⚠️ À réactiver
13431.0,42,7,2020.1399999999999,3,4,4,11,⭐ Fidèle
13432.0,207,2,439.1,1,2,2,5,⚠️ À réactiver
13433.0,73,5,656.87,2,4,3,9,🔄 Moyen
13434.0,21,3,1132.62,4,3,4,11,⭐ Fidèle
13435.0,12,2,665.34,5,2,3,10,⭐ Fidèle
13438.0,183,1,46.5,1,1,1,3,⚠️ À réactiver
13439.0,24,2,702.9,4,2,3,9,🔄 Moyen
13440.0,59,10,1213.95,3,5,4,12,⭐ Fidèle
13441.0,67,1,424.26,3,1,2,6,⚠️ À réactiver
13442.0,303,3,419.87,1,3,2,6,⚠️ À réactiver
13443.0,84,7,1247.71,2,4,4,10,⭐ Fidèle
13444.0,10,2,631.68,5,2,3,10,⭐ Fidèle
13445.0,262,1,241.89999999999998,1,1,2,4,⚠️ À réactiver
13446.0,56,18,3608.86,3,5,5,13,🏆 VIP
13448.0,9,11,4982.08,5,5,5,15,🏆 VIP
13450.0,10,8,2073.82,5,5,5,15,🏆 VIP
13451.0,17,7,4203.5199999999995,4,4,5,13,🏆 VIP
13452.0,108,1,139.8,2,1,1,4,⚠️ À réactiver
13453.0,29,3,402.01,4,3,2,9,🔄 Moyen
13454.0,277,1,219.87,1,1,1,3,⚠️ À réactiver
13455.0,2,8,1766.47,5,5,4,14,🏆 VIP
13457.0,324,4,143.26999999999998,1,3,1,5,⚠️ À réactiver
13458.0,15,2,2312.7,5,2,5,12,⭐ Fidèle
13459.0,260,2,1160.41,1,2,4,7,🔄 Moyen
13461.0,36,5,2693.5,3,4,5,12,⭐ Fidèle
13462.0,46,4,1002.35,3,3,4,10,⭐ Fidèle
13463.0,56,1,-158.65,3,1,1,5,⚠️ À réactiver
13464.0,30,6,2409.21,4,4,5,13,🏆 VIP
13465.0,82,2,931.12,2,2,3,7,🔄 Moyen
13466.0,32,5,654.3,4,4,3,11,⭐ Fidèle
13468.0,4,49,7434.86,5,5,5,15,🏆 VIP
13469.0,289,1,82.4,1,1,1,3,⚠️ À réactiver
13472.0,99,2,592.24,2,2,3,7,🔄 Moyen
13473.0,210,7,1993.44,1,4,4,9,🔄 Moyen
13474.0,79,2,434.2,2,2,2,6,⚠️ À réactiver
13476.0,42,3,823.0,3,3,3,9,🔄 Moyen
13477.0,91,5,1379.59,2,4,4,10,⭐ Fidèle
13478.0,105,7,2068.03,2,4,5,11,⭐ Fidèle
13479.0,85,4,517.5,2,3,3,8,🔄 Moyen
13480.0,52,2,627.8199999999999,3,2,3,8,🔄 Moyen
13481.0,4,7,2022.03,5,4,4,13,🏆 VIP
13482.0,263,1,151.45,1,1,1,3,⚠️ À réactiver
13484.0,19,3,453.52,4,3,2,9,🔄 Moyen
13485.0,12,14,2503.68,5,5,5,15,🏆 VIP
13487.0,141,2,271.47,2,2,2,6,⚠️ À réactiver
13488.0,3,13,6603.12,5,5,5,15,🏆 VIP
13490.0,290,1,154.25,1,1,1,3,⚠️ À réactiver
13491.0,8,18,3350.74,5,5,5,15,🏆 VIP
13495.0,2,9,3256.49,5,5,5,15,🏆 VIP
13497.0,4,6,945.28,5,4,4,13,🏆 VIP
13498.0,366,1,327.38,1,1,2,4,⚠️ À réactiver
13500.0,37,1,299.53,3,1,2,6,⚠️ À réactiver
13501.0,122,3,1529.79,2,3,4,9,🔄 Moyen
13502.0,46,3,482.59999999999997,3,3,3,9,🔄 Moyen
13503.0,115,11,1576.69,2,5,4,11,⭐ Fidèle
13506.0,5,6,1156.83,5,4,4,13,🏆 VIP
13508.0,278,1,176.07999999999998,1,1,1,3,⚠️ À réactiver
13509.0,143,1,135.0,2,1,1,4,⚠️ À réactiver
13510.0,11,12,2703.23,5,5,5,15,🏆 VIP
13511.0,119,2,244.61,2,2,2,6,⚠️ À réactiver
13512.0,23,3,462.18,4,3,2,9,🔄 Moyen
13513.0,77,3,591.89,2,3,3,8,🔄 Moyen
13514.0,64,3,663.7,3,3,3,9,🔄 Moyen
13515.0,85,2,374.7,2,2,2,6,⚠️ À réactiver
13516.0,53,1,295.85,3,1,2,6,⚠️ À réactiver
13519.0,78,1,220.46,2,1,1,4,⚠️ À réactiver
13520.0,7,8,3192.9,5,5,5,15,🏆 VIP
13523.0,2,2,1136.64,5,2,4,11,⭐ Fidèle
13526.0,374,4,942.6,1,3,4,8,🔄 Moyen
13527.0,54,6,2386.28,3,4,5,12,⭐ Fidèle
13528.0,318,1,-40.0,1,1,1,3,⚠️ À réactiver
13530.0,270,1,402.98,1,1,2,4,⚠️ À réactiver
13531.0,2,5,1254.72,5,4,4,13,🏆 VIP
13534.0,10,17,1711.42,5,5,4,14,🏆 VIP
13535.0,38,1,89.5,3,1,1,5,⚠️ À réactiver
13537.0,61,2,717.85,3,2,3,8,🔄 Moyen
13538.0,32,5,1831.88,4,4,4,12,⭐ Fidèle
13539.0,56,5,925.42,3,4,3,10,⭐ Fidèle
13540.0,103,3,632.39,2,3,3,8,🔄 Moyen
13541.0,59,3,717.9,3,3,3,9,🔄 Moyen
13542.0,12,18,3970.77,5,5,5,15,🏆 VIP
13543.0,270,2,1439.61,1,2,4,7,🔄 Moyen
13544.0,47,5,529.09,3,4,3,10,⭐ Fidèle
13545.0,26,3,347.35,4,3,2,9,🔄 Moyen
13546.0,18,2,465.15,4,2,2,8,🔄 Moyen
13547.0,44,1,175.53,3,1,1,5,⚠️ À réactiver
13548.0,107,1,226.57999999999998,2,1,1,4,⚠️ À réactiver
13549.0,23,1,87.6,4,1,1,6,⚠️ À réactiver
13550.0,19,1,349.51,4,1,2,7,🔄 Moyen
13551.0,302,1,152.4,1,1,1,3,⚠️ À réactiver
13552.0,45,16,3079.1,3,5,5,13,🏆 VIP
13553.0,310,1,517.8,1,1,3,5,⚠️ À réactiver
13554.0,16,10,1556.3899999999999,4,5,4,13,🏆 VIP
13555.0,14,12,4757.06,5,5,5,15,🏆 VIP
13556.0,65,2,200.82,3,2,1,6,⚠️ À réactiver
13557.0,30,14,2396.02,4,5,5,14,🏆 VIP
13559.0,148,2,990.0,2,2,4,8,🔄 Moyen
13561.0,33,10,1678.86,4,5,4,13,🏆 VIP
13562.0,37,5,3038.85,3,4,5,12,⭐ Fidèle
13564.0,4,50,15138.98,5,5,5,15,🏆 VIP
13565.0,47,1,174.57999999999998,3,1,1,5,⚠️ À réactiver
13566.0,70,3,833.41,3,3,3,9,🔄 Moyen
13567.0,64,5,1078.59,3,4,4,11,⭐ Fidèle
13569.0,3,3,520.03,5,3,3,11,⭐ Fidèle
13571.0,18,14,2454.22,4,5,5,14,🏆 VIP
13573.0,15,4,622.07,5,3,3,11,⭐ Fidèle
13574.0,47,1,421.25,3,1,2,6,⚠️ À réactiver
13576.0,9,13,4812.85,5,5,5,15,🏆 VIP
13577.0,18,9,1688.32,4,5,4,13,🏆 VIP
13578.0,45,1,147.66,3,1,1,5,⚠️ À réactiver
13579.0,5,5,1068.8,5,4,4,13,🏆 VIP
13580.0,42,1,107.75,3,1,1,5,⚠️ À réactiver
13581.0,50,1,162.53,3,1,1,5,⚠️ À réactiver
13582.0,25,2,241.68,4,2,2,8,🔄 Moyen
13583.0,315,1,664.0,1,1,3,5,⚠️ À réactiver
13584.0,134,4,204.75,2,3,1,6,⚠️ À réactiver
13585.0,166,4,674.46,2,3,3,8,🔄 Moyen
13586.0,177,1,131.53,2,1,1,4,⚠️ À réactiver
13587.0,85,3,961.1,2,3,4,9,🔄 Moyen
13589.0,85,4,741.09,2,3,3,8,🔄 Moyen
13590.0,11,14,4322.17,5,5,5,15,🏆 VIP
13591.0,71,5,964.06,2,4,4,10,⭐ Fidèle
13593.0,23,10,3484.93,4,5,5,14,🏆 VIP
13594.0,121,2,111.45,2,2,1,5,⚠️ À réactiver
13595.0,152,3,818.22,2,3,3,8,🔄 Moyen
13597.0,24,3,372.21,4,3,2,9,🔄 Moyen
13598.0,131,4,609.42,2,3,3,8,🔄 Moyen
13599.0,2,21,4759.74,5,5,5,15,🏆 VIP
13600.0,270,1,298.9,1,1,2,4,⚠️ À réactiver
13601.0,28,2,491.82,4,2,3,9,🔄 Moyen
13602.0,17,3,596.28,4,3,3,10,⭐ Fidèle
13604.0,288,2,713.39,1,2,3,6,⚠️ À réactiver
